video_id,publishedAt,channelId,title,description,thumbnails.default.url,thumbnails.default.width,thumbnails.default.height,thumbnails.medium.url,thumbnails.medium.width,thumbnails.medium.height,thumbnails.high.url,thumbnails.high.width,thumbnails.high.height,channelTitle,liveBroadcastContent,publishTime
ytsuUWTNFbs,2019-10-06T21:19:55Z,UC7J2hiGjI3EMbA-q4cz3_8Q,BEGINI KALAU TELAT BAYAR GOJEK PAYLATER,Denda dan biaya layanan gojek paylater bikin kepala muter. Dendanya bener bener parkir. #gojekpaylater #dendagojek #layanangojek #gocar #goride ...,https://i.ytimg.com/vi/ytsuUWTNFbs/default.jpg,120,90,https://i.ytimg.com/vi/ytsuUWTNFbs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ytsuUWTNFbs/hqdefault.jpg,480,360,BELAJAR ONLINE,none,2019-10-06T21:19:55Z
QXhSLn0yKxo,2020-09-28T03:27:47Z,UCsODrk7AzsBrrhTDVocro5Q,"GOJEK GACOR || AKUN GAGU,ANYEB DAN BENGEH HANYA 3 HARI  GACOR  ABIZ..👍","Bila akun tiba2 anyeb,gagu atau bengeh pasti penyebab nya adalah reting kita yg dapat bintang 1 ,,obat nya adalah pindah alokasi ketempat yg lain dulu.",https://i.ytimg.com/vi/QXhSLn0yKxo/default.jpg,120,90,https://i.ytimg.com/vi/QXhSLn0yKxo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/QXhSLn0yKxo/hqdefault.jpg,480,360,Ekka 168,none,2020-09-28T03:27:47Z
7iDZ3TTrzPw,2020-09-15T03:01:08Z,UCdNTRDEaYv9mb78uxcrJ7YA,demo grab gojek bersatu jl ahmad yani surabaya,demo grab gojek bersatu jl ahmad yani surabaya.,https://i.ytimg.com/vi/7iDZ3TTrzPw/default.jpg,120,90,https://i.ytimg.com/vi/7iDZ3TTrzPw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7iDZ3TTrzPw/hqdefault.jpg,480,360,Adipuro channel,none,2020-09-15T03:01:08Z
rdt1Ye7V3JQ,2018-01-05T10:08:14Z,UC2ilLcjgCNh60FevRx4FRtg,NASIB GOJEK TERGODA CABE-CABEAN - GTA 5 GOJEK,"Jika suka klik jempol atas, kalau tidak balik hpmu klik jempol bawah ▻ Yok dibantu subscribe pemirsa Instagram : @pratama_eriz Facebook : Pratama Eriz yok ...",https://i.ytimg.com/vi/rdt1Ye7V3JQ/default.jpg,120,90,https://i.ytimg.com/vi/rdt1Ye7V3JQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/rdt1Ye7V3JQ/hqdefault.jpg,480,360,Pratama Eriz,none,2018-01-05T10:08:14Z
MUGrObtpYAY,2020-11-01T10:11:19Z,UCoab5gotJ6v9WhDN-tS_QJg,#gojekmakassar  #orderanfiktif #onbid  #gojek  SANG HAMA &quot;ORDER FIKTIF&quot; - PART 2,"Hayyy Bos ku..... nih lanjutan video yg pertama, disini di jelaskan cara"" menghindari orderan fiktif atau sang Hama... jangan lupa follow Instagram nya ...",https://i.ytimg.com/vi/MUGrObtpYAY/default.jpg,120,90,https://i.ytimg.com/vi/MUGrObtpYAY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MUGrObtpYAY/hqdefault.jpg,480,360,Om Frans,none,2020-11-01T10:11:19Z
kyH_gwWIMOU,2020-10-19T09:50:59Z,UCw4-ZjBLZxy1rFqvg9vQBLg,GOJEK GACOR||Sudahkah akun anda prioritas sekarang❓,"GOJEK GACOR||Sudahkah akun anda prioritas sekarang❓,Gojek gacor,Gopartner gacor,solusi akun gagu,cara atasi akun gagu,gacor karena ini,mode pesawat ...",https://i.ytimg.com/vi/kyH_gwWIMOU/default.jpg,120,90,https://i.ytimg.com/vi/kyH_gwWIMOU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/kyH_gwWIMOU/hqdefault.jpg,480,360,ZT CROWN,none,2020-10-19T09:50:59Z
40j4hV3Hp4g,2019-03-03T04:26:38Z,UC2ilLcjgCNh60FevRx4FRtg,GOJEK JADI PILOT PESAWAT TERBANG - GTA 5 GOJEK PARODY,"JIKA SUKA KLIK JEMPOL ATAS, KALAU TIDAK BALIK HPMU KLIK JEMPOL BAWAH. ▻ Selamat datang di Channel paling Kamvret sepanjang sejarah jangan ...",https://i.ytimg.com/vi/40j4hV3Hp4g/default.jpg,120,90,https://i.ytimg.com/vi/40j4hV3Hp4g/mqdefault.jpg,320,180,https://i.ytimg.com/vi/40j4hV3Hp4g/hqdefault.jpg,480,360,Pratama Eriz,none,2019-03-03T04:26:38Z
G3m98l8FeZw,2019-03-26T23:42:06Z,UC4k3OBYU4q6MuspHVzZlkew,Cloning Gojek App - Membuat aplikasi Baru #1 React Native Tutorial [Indonesia],Link Assets bisa di akses di : https://drive.google.com/open?id=1I-DDpjMTWBXVvXRyl-dkzMNYooUaa0q0 Mempelajari React Native dengan sekaligus ...,https://i.ytimg.com/vi/G3m98l8FeZw/default.jpg,120,90,https://i.ytimg.com/vi/G3m98l8FeZw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/G3m98l8FeZw/hqdefault.jpg,480,360,prawito hudoro,none,2019-03-26T23:42:06Z
M-Sa6AhLreA,2020-10-05T11:03:05Z,UCqOcovSB1yJc0dNvVc8zyfw,GOJEK GAGU | Tutorial setting gopartner gojek gagu terbaru 2020,"Hey guys... Pasti sangat mengesalkan disaat sedang on-bid di lokasi yang rame orderan, namun justru tidak dapat orderan sama sekali. Melihat driver lain ...",https://i.ytimg.com/vi/M-Sa6AhLreA/default.jpg,120,90,https://i.ytimg.com/vi/M-Sa6AhLreA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/M-Sa6AhLreA/hqdefault.jpg,480,360,Hey Project,none,2020-10-05T11:03:05Z
x81XVXeEfdg,2020-05-15T12:00:37Z,UCz65rDnB2rK6ai0SK4glljQ,"KULIAH JURUSAN PANGAN, LEO WIBISONO MALAH JADI VICE PRESIDENT GOJEK. KOK BISA?","Leo Wibisono Arifin nama lengkapnya, lahir di Mataram 29 tahun yang lalu. Leo Wibisono memulai prestasi akademiknya sejak tingkat sekolah dasar.",https://i.ytimg.com/vi/x81XVXeEfdg/default.jpg,120,90,https://i.ytimg.com/vi/x81XVXeEfdg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/x81XVXeEfdg/hqdefault.jpg,480,360,Christina Lie,none,2020-05-15T12:00:37Z
eeddAUJdKYQ,2020-09-19T10:49:52Z,UCdiIIt_iLWSAcfFoj5zK1aA,MODULE MAGISK DAN CARA SETINGANNYA || COCOK UNTUK GOJEK DAN GRAB BIAR TAMBAH GACOR,"MODULE MAGISK DAN CARA SETINGANNYA, INI COCOK UNTUK GOJEK DAN GRAB BIAR TAMBAH GACOR Jangan lupa like komen dan subscribe ...",https://i.ytimg.com/vi/eeddAUJdKYQ/default.jpg,120,90,https://i.ytimg.com/vi/eeddAUJdKYQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/eeddAUJdKYQ/hqdefault.jpg,480,360,MASTER ANDROID,none,2020-09-19T10:49:52Z
Orna2ou00-0,2020-08-26T04:08:25Z,UCerOjIIwgA4ZbXP7arypy-g,MITOS MITOS MENYESATKAN DI DUNIA GOJEK/OJOL,Banyak mitos yang beredar di dunia gojek. Apakah anda termasuk salah satu driver yang percaya mitos ini.,https://i.ytimg.com/vi/Orna2ou00-0/default.jpg,120,90,https://i.ytimg.com/vi/Orna2ou00-0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Orna2ou00-0/hqdefault.jpg,480,360,arsu kagawa 86,none,2020-08-26T04:08:25Z
EOUu9lrZs5M,2020-02-29T16:17:49Z,UCA0tufzF_croz9vQqwImX0w,Aplikasi Pendukung Gojek Driver Xmart Driver,Aplikasi Pendukung Gojek Driver Xmart Driver Assalamualaikum wr.wb salam sejahtera untuk kita semua. kali ini saya hanya ingin memberikan aplikasi ...,https://i.ytimg.com/vi/EOUu9lrZs5M/default.jpg,120,90,https://i.ytimg.com/vi/EOUu9lrZs5M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/EOUu9lrZs5M/hqdefault.jpg,480,360,BNG CHANNEL,none,2020-02-29T16:17:49Z
xqZhAzG_QMw,2020-08-13T23:24:57Z,UCEnsYtTLNOxcrBYKA2z796w,APLIKASI TERBARU GO PARTNER PENGGANTI GOJEK DRIVER |welcome to go partner|trik gojek gacor,Go partner baru dirilis oleh pt gojek sebagai pengganti aplikasi Gojek driver Dan belum semua mitra mendapatkan aplikasi nya dan belum tersedia di play store ...,https://i.ytimg.com/vi/xqZhAzG_QMw/default.jpg,120,90,https://i.ytimg.com/vi/xqZhAzG_QMw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/xqZhAzG_QMw/hqdefault.jpg,480,360,PECANDU ANDROID,none,2020-08-13T23:24:57Z
7WMUBdG4OD0,2020-07-22T11:52:40Z,UCEnsYtTLNOxcrBYKA2z796w,UPDATE LAYANAN GOOGLE PLAY SERVICE UNTUK GOJEK DRIVER |TRIK GOJEK GACOR,Update layanan google play service sangat penting di lakukan untuk Ojol karena itu adalah jantung nya aplikasi gojek driver Dan harus sesuai dengan ...,https://i.ytimg.com/vi/7WMUBdG4OD0/default.jpg,120,90,https://i.ytimg.com/vi/7WMUBdG4OD0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/7WMUBdG4OD0/hqdefault.jpg,480,360,PECANDU ANDROID,none,2020-07-22T11:52:40Z
ygt8dsiqmjY,2019-11-02T04:39:03Z,UCjpTPuLaPfsZ2UyXyUzBg4A,PECAAH!! MUKBANG MAKANAN KOREA BARENG ABANG GOJEK &amp; GRABFOOD!!,"Annyeonghaseyo…, episode 2 dari #JennieMukbangwithOjol kali ini yaitu MAKANAN KOREA!! Kata temen-temen driver GOJEK (GoFood) dan GRAB ...",https://i.ytimg.com/vi/ygt8dsiqmjY/default.jpg,120,90,https://i.ytimg.com/vi/ygt8dsiqmjY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ygt8dsiqmjY/hqdefault.jpg,480,360,Jennie Linando,none,2019-11-02T04:39:03Z
-8cBULyV_lA,2020-05-04T18:08:45Z,UC_CerLv3EQf43QFyY9-h_VA,Cara Daftar Akun Gojek untuk Pemula 2020 | Cara Daftar Aplikasi Ojek Online,"Gojek adalah aplikasi transportasi online yang menyediakan berbagai layanan seperti ojek online, taksi online, pesan makanan online, bayar elektronik, kurir ...",https://i.ytimg.com/vi/-8cBULyV_lA/default.jpg,120,90,https://i.ytimg.com/vi/-8cBULyV_lA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/-8cBULyV_lA/hqdefault.jpg,480,360,Sandi Prayoga,none,2020-05-04T18:08:45Z
PA77j-FdHm0,2020-09-29T12:00:05Z,UCTYp4Y-uxVf0Yqc9pGyDm7g,"งานเงียบทุกค่ายเพราะอะไร ? ลองมาฟังกันนะครับ(Grabfoood,Gojek,foodpanda,lineman)",Grabfood #foodpanda #lineman ดูคลิปมือใหม่หัดขับ GrabFood ทั้งหมด ----------------------------------- http://bit.ly/2pwBWf8 ----------------------------------- ดูคลิปมือใหม่หัดขับ ...,https://i.ytimg.com/vi/PA77j-FdHm0/default.jpg,120,90,https://i.ytimg.com/vi/PA77j-FdHm0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PA77j-FdHm0/hqdefault.jpg,480,360,หนึ่ง นะครับ,none,2020-09-29T12:00:05Z
up9bMp9coCc,2019-09-10T13:38:10Z,UCROTK_Rq9JaNVzix3s0j1Ww,Cara Pesan Gojek GO RIDE   (versi terbaru 2019-2020),"Disini saya akan menjelaskan bagaimana cara pesan goride melalui aplikasi gojek, berikut dengan penjelsannya cara mengubah titik jemput dan titik antar ...",https://i.ytimg.com/vi/up9bMp9coCc/default.jpg,120,90,https://i.ytimg.com/vi/up9bMp9coCc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/up9bMp9coCc/hqdefault.jpg,480,360,Muhammad Iqbal,none,2019-09-10T13:38:10Z
MsfQjFJ3UJw,2020-10-14T10:17:27Z,UCAINXzVnnem-bV5D2kjgS8A,CARA TERAPI AKUN GOJEK GAGU AGAR KEMBALI GACOR DI APLIKASI GOPARTNER || PENYEBAB AKUN GOJEK GAGU,Hallo guys. . . Assalamu'alaikum Warahmatullahi Wabarakaatuh. . . Di videoo tutorial kali ini saya akan bagian lagi CARA TERAPI AKUN GOJEK GAGU AGAR ...,https://i.ytimg.com/vi/MsfQjFJ3UJw/default.jpg,120,90,https://i.ytimg.com/vi/MsfQjFJ3UJw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MsfQjFJ3UJw/hqdefault.jpg,480,360,YT Channel By Ferrial,none,2020-10-14T10:17:27Z
w5GdmfCZGGI,2019-07-16T23:00:10Z,UCQSvcGz2u1JigAmfittaZDw,Nadiem Makarim | 10 Fakta Unik Sosok Pengusaha Inspiratif Pendiri @Gojek Indonesia,"Banyak entrepreneur di Indonesia yang mulai bermunculan, salah satunya adalah CEO sekaligus Founder Gojek Nadiem Makarim. Harus diakui Indonesia ...",https://i.ytimg.com/vi/w5GdmfCZGGI/default.jpg,120,90,https://i.ytimg.com/vi/w5GdmfCZGGI/mqdefault.jpg,320,180,https://i.ytimg.com/vi/w5GdmfCZGGI/hqdefault.jpg,480,360,NGOBI,none,2019-07-16T23:00:10Z
SaTZmLbWy9w,2020-10-14T14:22:32Z,UCtw8zQdCGiq0DYQZISkdb-A,Kode OTP gojek gak masuk?? Pastikan ini benar-benar di lakukan!!,assalamualaikum... Video kali ini saya akan memberikan informasi buat kalian upload populer : https://youtu.be/kb2af0C1pVQ upload Terbaru ...,https://i.ytimg.com/vi/SaTZmLbWy9w/default.jpg,120,90,https://i.ytimg.com/vi/SaTZmLbWy9w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/SaTZmLbWy9w/hqdefault.jpg,480,360,CHANNELL Simple,none,2020-10-14T14:22:32Z
d6cs-rt1uQY,2019-12-30T12:46:48Z,UCA0tufzF_croz9vQqwImX0w,Cara Setting GPS/GOOGLE MAPS  Tanpa Aplikasi Tambahan || Gojek Grab,Cara Setting GPS/GOOGLE MAPS Tanpa Aplikasi Tambahan || Gojek Grab Cara ini dapat memaksimalkan kinerja GPS / Google Maps kita secara maksimal ...,https://i.ytimg.com/vi/d6cs-rt1uQY/default.jpg,120,90,https://i.ytimg.com/vi/d6cs-rt1uQY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/d6cs-rt1uQY/hqdefault.jpg,480,360,BNG CHANNEL,none,2019-12-30T12:46:48Z
nFAUPHZ8yvU,2019-07-27T03:04:30Z,UC2ilLcjgCNh60FevRx4FRtg,TAWURAN!! POCONG VS OJEK ONLINE - GTA 5 GOJEK PARODY,"JIKA SUKA KLIK JEMPOL ATAS, KALAU TIDAK BALIK HPMU KLIK JEMPOL BAWAH. SUBSCRIBE CHANNEL MOMOBIMO ...",https://i.ytimg.com/vi/nFAUPHZ8yvU/default.jpg,120,90,https://i.ytimg.com/vi/nFAUPHZ8yvU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nFAUPHZ8yvU/hqdefault.jpg,480,360,Pratama Eriz,none,2019-07-27T03:04:30Z
cxtat9ZKf28,2019-10-04T22:24:49Z,UCxzbVE6l44klo_wJIIKY5_A,TIPS GACOR NONROOT !! Tutorial Setting DNS Untuk Gojek &amp; Grab,Trick Gacor Untuk User Nonroot / Polosan LIST PENJELASAN Review Aplikasi DNS Menit 02:01 Cara Pakai Aplikasi DNS Menit 04:17 Pengertian & Penjelasan ...,https://i.ytimg.com/vi/cxtat9ZKf28/default.jpg,120,90,https://i.ytimg.com/vi/cxtat9ZKf28/mqdefault.jpg,320,180,https://i.ytimg.com/vi/cxtat9ZKf28/hqdefault.jpg,480,360,OMV PROJECT,none,2019-10-04T22:24:49Z
mIWaZ1GW7tU,2019-09-06T12:01:27Z,UC6IbXmy2zEeqS7XB0f1z-Uw,The Gojek way of designing an app,"What does design mean to you? For us, it means to solve people's problems. Here at Gojek, before we jump straight into design, we need to understand what's ...",https://i.ytimg.com/vi/mIWaZ1GW7tU/default.jpg,120,90,https://i.ytimg.com/vi/mIWaZ1GW7tU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mIWaZ1GW7tU/hqdefault.jpg,480,360,Life at Gojek,none,2019-09-06T12:01:27Z
ZLGwhFkVFUU,2018-01-20T07:30:00Z,UC2ilLcjgCNh60FevRx4FRtg,GOJEK RAMPOK KASIR INDOMARET - GTA 5 GOJEK,"Jika suka klik jempol atas, kalau tidak balik hpmu klik jempol bawah ▻ Yok dibantu subscribe pemirsa Instagram : @pratama_eriz Facebook : Pratama Eriz yok ...",https://i.ytimg.com/vi/ZLGwhFkVFUU/default.jpg,120,90,https://i.ytimg.com/vi/ZLGwhFkVFUU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZLGwhFkVFUU/hqdefault.jpg,480,360,Pratama Eriz,none,2018-01-20T07:30:00Z
jd_xBpD-KK4,2019-10-16T03:32:15Z,UCn-vVGkpGKf6FL1zCLxZZYQ,Cara kirim pesanan cara Order Gojek/Grab melalui Tokopedia - Penjual Tokopedia,Kali ini saya mau menjelaskan bagaimana sih cara order gojek/grab lewat tokopedia. Tutorial ini khusus para seller tokopedai yang belum mengerti secara ...,https://i.ytimg.com/vi/jd_xBpD-KK4/default.jpg,120,90,https://i.ytimg.com/vi/jd_xBpD-KK4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jd_xBpD-KK4/hqdefault.jpg,480,360,channel Bang Z,none,2019-10-16T03:32:15Z
6s0-R-pQ2p8,2020-07-03T21:15:00Z,UCxvD-ZhVtf_3wENH4XEbR2g,ROOT MODE TAICHI - THE NEW BYPASS MOCK FOR GOJEK &amp; GRAB GAES..!!,ROOT MODE TAICHI - THE NEW BYPASS MOCK FOR GOJEK & GRAB GAES..!! USERNAME TELE : @Be_Dillan SAYA BUKANLAH SUHU ATAU ...,https://i.ytimg.com/vi/6s0-R-pQ2p8/default.jpg,120,90,https://i.ytimg.com/vi/6s0-R-pQ2p8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/6s0-R-pQ2p8/hqdefault.jpg,480,360,OTAK ATIK CHANNEL,none,2020-07-03T21:15:00Z
4SHgyv1N3VQ,2020-07-05T02:06:04Z,UCU2CZE5zcPGJnpAdPda3xeg,PENGUAT SINYAL GPS GOJEK/GRAB SIAP GACOR AMAN BUAT NO ROOT,Asallamualaikum wr wb.. Kali ini saya bakalan share aplikasi Penguat sinyal GPS untuk gojek dan grab Aman tidak masuk FA ya polosan bisa pake juga .. buat ...,https://i.ytimg.com/vi/4SHgyv1N3VQ/default.jpg,120,90,https://i.ytimg.com/vi/4SHgyv1N3VQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/4SHgyv1N3VQ/hqdefault.jpg,480,360,otak atik android,none,2020-07-05T02:06:04Z
ajQJyLcFDJg,2020-11-01T12:04:49Z,UClLFIPo-k8q9FrPItzfmdGA,gojek aplikasi terbaik di dunia,"gojek #superapp #gopartner 10 aplikasi terbaik 2020,akun gojek gacor,akun gojek gagu,akun gojek gagu 2020,akun gojek gagu biar gacor,akun gojek gagu ...",https://i.ytimg.com/vi/ajQJyLcFDJg/default.jpg,120,90,https://i.ytimg.com/vi/ajQJyLcFDJg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ajQJyLcFDJg/hqdefault.jpg,480,360,Ronald Sng,none,2020-11-01T12:04:49Z
WOIDvX7NxfY,2020-04-19T06:16:41Z,UCA0tufzF_croz9vQqwImX0w,Setting Ping Tools Pro update || gojek || grab || gaming,Setting Ping Tools pro 2020 || Gojek || Grab || gaming Assalamualaikum wr.wb salam sejahtera untuk kita semua. kali ini saya sedikit memberikan tips atau ...,https://i.ytimg.com/vi/WOIDvX7NxfY/default.jpg,120,90,https://i.ytimg.com/vi/WOIDvX7NxfY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/WOIDvX7NxfY/hqdefault.jpg,480,360,BNG CHANNEL,none,2020-04-19T06:16:41Z
dQLe3niXeEU,2020-10-13T23:20:01Z,UCw4-ZjBLZxy1rFqvg9vQBLg,GOJEK GACOR||SUSPEND AREA❓ADA GAK SIH⁉️,"GOJEK GACOR||SUSPEND AREA❓ADA GAK SIH⁉️,GOJEK GACOR||Jurus jitunya ada disini KEREN,Gojek gacor,Gopartner gacor,solusi akun gagu,cara ...",https://i.ytimg.com/vi/dQLe3niXeEU/default.jpg,120,90,https://i.ytimg.com/vi/dQLe3niXeEU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/dQLe3niXeEU/hqdefault.jpg,480,360,ZT CROWN,none,2020-10-13T23:20:01Z
fhtiOaHsIxQ,2020-06-15T06:31:25Z,UChi-C-UbuyEN3UNiOt4z17Q,CARA MENINGKATKAN PERFORMA PONSEL KAMU || GOJEK - GRAB || Sekali Setting Untuk Seumur Hidup !!,"Bersaing dengan HP spek Dewa ?..... SIAPA TAKUT !! Di video ini saya akan bahas cara meningkatkan performa ponsel kamu, bisa diterapkan untuk akun ...",https://i.ytimg.com/vi/fhtiOaHsIxQ/default.jpg,120,90,https://i.ytimg.com/vi/fhtiOaHsIxQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/fhtiOaHsIxQ/hqdefault.jpg,480,360,Android id,none,2020-06-15T06:31:25Z
b72tZHfzFvM,2020-10-09T07:45:12Z,UCkb6M68JQATlKkaPA8SGOvQ,GO PARTNER GACOR JANGAN LAKUKAN INI SETIAP HARI KE GOJEK,Hay guys... Terima kasih sudah mampir lagi ya.. Jangan lupa DI SUBSCRIBE KOMEN LIKE AND SHARE YA ...,https://i.ytimg.com/vi/b72tZHfzFvM/default.jpg,120,90,https://i.ytimg.com/vi/b72tZHfzFvM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/b72tZHfzFvM/hqdefault.jpg,480,360,SLAM YOUTUBE,none,2020-10-09T07:45:12Z
l9B-cpSyL2Q,2019-08-29T12:00:12Z,UCkppv7KWC53pslOG1Pxk4_g,Cara Top Up GoPay Melalui DANA | Transfer Saldo DANA Ke Gojek,Cara Top Up saldo GoPay Melalui DANA atau cara Transfer Saldo DANA Ke Gojek tanpa menggunakan perantara aplikasi lain dan cara ini gratis biaya admin.,https://i.ytimg.com/vi/l9B-cpSyL2Q/default.jpg,120,90,https://i.ytimg.com/vi/l9B-cpSyL2Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/l9B-cpSyL2Q/hqdefault.jpg,480,360,Istana Tutorial,none,2019-08-29T12:00:12Z
ENXOHeA02YA,2020-08-19T12:00:33Z,UCukABbfUEjlrnILiLpTtwyg,Full Tutorial Root Hp Gojek Magisk + Exposed Fix Saftynet,Full Tutorial Root Hp Gojek Magisk + Exposed Fix Saftynet assalamualaikum wr wb semoga kalian semua sehat selalu di beri kelancaran dan di mudahkan dari ...,https://i.ytimg.com/vi/ENXOHeA02YA/default.jpg,120,90,https://i.ytimg.com/vi/ENXOHeA02YA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ENXOHeA02YA/hqdefault.jpg,480,360,JRM Flasher,none,2020-08-19T12:00:33Z
DBAqhvk99Pg,2019-02-10T05:18:35Z,UC2ilLcjgCNh60FevRx4FRtg,GOJEK PACARAN SAMA KUNTILANAK - GTA 5 GOJEK PARODY,"JIKA SUKA KLIK JEMPOL ATAS, KALAU TIDAK BALIK HPMU KLIK JEMPOL BAWAH. ▻ Selamat datang di Channel paling Kamvret sepanjang sejarah jangan ...",https://i.ytimg.com/vi/DBAqhvk99Pg/default.jpg,120,90,https://i.ytimg.com/vi/DBAqhvk99Pg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/DBAqhvk99Pg/hqdefault.jpg,480,360,Pratama Eriz,none,2019-02-10T05:18:35Z
57GPzDvUDR8,2020-01-20T13:55:38Z,UCXl1B-CegZ7URqOKH5ha3Tw,GTA 5 MOD GOJEK CEWEK CANTIK MENCARI NAFKAH GAMER INDONESIA,gta5 #gta5mod #gojek HAlo Semuanya Kita lanjut lagi ya game GTA 5 nya Dan di video kali ini gua lagi memakai mod gojek menggukan karakter cewek nih ...,https://i.ytimg.com/vi/57GPzDvUDR8/default.jpg,120,90,https://i.ytimg.com/vi/57GPzDvUDR8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/57GPzDvUDR8/hqdefault.jpg,480,360,Dinar Genji,none,2020-01-20T13:55:38Z
FCltgGLSt3Q,2019-08-27T03:45:00Z,UCeXBXzelo7MvLkMr3dAKODQ,"Peluang Karier Data Scientist bersama Ardya Dipta, Senior Data Scientist GOJEK",Peranan Data Science sangat penting di era Big Data saat ini. Berbagai jenis data perlu diolah sehingga dapat memberikan saran untuk langkah ke depannya ...,https://i.ytimg.com/vi/FCltgGLSt3Q/default.jpg,120,90,https://i.ytimg.com/vi/FCltgGLSt3Q/mqdefault.jpg,320,180,https://i.ytimg.com/vi/FCltgGLSt3Q/hqdefault.jpg,480,360,Asumsi,none,2019-08-27T03:45:00Z
V_6lbUoY8qQ,2020-08-06T19:02:04Z,UCrqZg52zaTo9boukyV2q7Cg,GOVIET HỢP NHẤT VỚI GOJEK VÀ CÁI KẾT ĐẮNG TRONG NHỮNG NGÀY ĐẦU RA QUÂN,nhẩnvlog #goviet #gojek #nhanvlog Sao khi goviet hợp nhất với gojek thì 2 ngày đầu tiên 5/8/2020 đến ngày 6/8 ae tài xế xe ôm công nghệ của hãng gojek đã ...,https://i.ytimg.com/vi/V_6lbUoY8qQ/default.jpg,120,90,https://i.ytimg.com/vi/V_6lbUoY8qQ/mqdefault.jpg,320,180,https://i.ytimg.com/vi/V_6lbUoY8qQ/hqdefault.jpg,480,360,Nhẩn vlog,none,2020-08-06T19:02:04Z
zE5W7zlmWdw,2020-10-27T14:37:37Z,UCjyZpFvZlyAOSbOau30B3PA,Cara Setting Google Maps Untuk Akun Grab Gojek biar jadi Gacor by Amar,"Screenrecord by Xiaomi redmi 5 edit by yourcutvideo Thumbnail by Polish Aplication Grab,grabike, grabindonesia,grab Malaysia grab Vietnam, grab Thailand, ...",https://i.ytimg.com/vi/zE5W7zlmWdw/default.jpg,120,90,https://i.ytimg.com/vi/zE5W7zlmWdw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/zE5W7zlmWdw/hqdefault.jpg,480,360,Amar ms,none,2020-10-27T14:37:37Z
jXLxYT_BvbU,2020-07-10T13:18:07Z,UC05vOOA3ilU3PaYmqdzY3nQ,GOJEK SKEMA BERKAT EVALUASI AKUN JOKI POTONGAN ARGO 20% PEMERATAAN ORDER,sistempemerataanorder #drivergojekindonesia #wahyutv.,https://i.ytimg.com/vi/jXLxYT_BvbU/default.jpg,120,90,https://i.ytimg.com/vi/jXLxYT_BvbU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jXLxYT_BvbU/hqdefault.jpg,480,360,Wahyu TV,none,2020-07-10T13:18:07Z
VJY_sl9wtU8,2020-10-27T04:24:58Z,UCmlKSK0OKn_B3oPwElW4n5w,Mitra Juara Gojek 2020 - Budi Julian [Kategori Roda Empat],"Sebagai mitra GoCar, Budi Julian yang akrab disapa bang Jolie ini tahu banget kalo kendaraan adalah jantung buat teman-teman mitra mencari nafkah.",https://i.ytimg.com/vi/VJY_sl9wtU8/default.jpg,120,90,https://i.ytimg.com/vi/VJY_sl9wtU8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/VJY_sl9wtU8/hqdefault.jpg,480,360,Gojek Indonesia,none,2020-10-27T04:24:58Z
